Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
26,2010-03-12,963382.09,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
27,2010-03-12,1925113.12,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
28,2010-03-12,1326877.11,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
29,2010-03-12,519042.4900000001,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
30,2010-03-12,468189.92999999993,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
31,2010-03-12,1366193.35,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
32,2010-03-12,1093319.37,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
33,2010-03-12,312161.0,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
34,2010-03-12,921247.88,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
35,2010-03-12,1150344.3899999994,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
36,2010-03-12,441434.2,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
37,2010-03-12,513015.35,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
38,2010-03-12,342023.92000000004,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
39,2010-03-12,1244391.8299999998,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
40,2010-03-12,899352.4,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
41,2010-03-12,1023997.7099999998,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
42,2010-03-12,588363.62,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
43,2010-03-12,645386.94,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
44,2010-03-12,272190.83,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
45,2010-03-12,765687.4199999998,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.566
1,2010-03-19,1472515.79,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
2,2010-03-19,1946070.88,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
3,2010-03-19,375328.59,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
4,2010-03-19,1897429.36,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
5,2010-03-19,281706.41000000003,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
6,2010-03-19,1693058.91,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
7,2010-03-19,574450.2300000001,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
8,2010-03-19,839911.0000000001,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
9,2010-03-19,485744.61,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
10,2010-03-19,1946875.06,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
11,2010-03-19,1364207.0000000002,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
12,2010-03-19,972088.34,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
13,2010-03-19,1879794.89,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
14,2010-03-19,2066219.3,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
15,2010-03-19,593710.67,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
16,2010-03-19,504307.35,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
17,2010-03-19,752034.5199999998,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
18,2010-03-19,1087507.4700000002,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
19,2010-03-19,1332940.35,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
20,2010-03-19,1951848.43,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
21,2010-03-19,727070.0,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
22,2010-03-19,966145.09,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
23,2010-03-19,1229008.3199999998,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
24,2010-03-19,1222511.29,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
25,2010-03-19,659795.84,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
26,2010-03-19,903366.55,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
27,2010-03-19,1700627.9700000002,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
28,2010-03-19,1279819.43,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
29,2010-03-19,496851.6,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
30,2010-03-19,445736.36,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
31,2010-03-19,1332261.0099999998,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
32,2010-03-19,1059781.7799999998,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
33,2010-03-19,282235.73000000004,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
34,2010-03-19,892070.8200000002,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
35,2010-03-19,1117536.09,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
36,2010-03-19,428851.99,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
37,2010-03-19,460020.74,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
38,2010-03-19,333025.47000000003,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
39,2010-03-19,1301590.13,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
40,2010-03-19,894865.3,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
41,2010-03-19,1006597.69,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
42,2010-03-19,519914.1,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
43,2010-03-19,668098.49,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
44,2010-03-19,269624.2,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
45,2010-03-19,773819.4899999999,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.566
1,2010-03-26,1404429.92,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
2,2010-03-26,1750197.81,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
3,2010-03-26,359949.27,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
4,2010-03-26,1762539.2999999996,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
5,2010-03-26,273282.97,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
6,2010-03-26,1472033.38,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
7,2010-03-26,514731.6,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
8,2010-03-26,772539.1199999999,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
9,2010-03-26,484946.56000000006,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
10,2010-03-26,1893532.46,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
11,2010-03-26,1245624.27,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
12,2010-03-26,981615.81,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
13,2010-03-26,1882095.98,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
14,2010-03-26,2050396.27,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
15,2010-03-26,592111.49,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
16,2010-03-26,483177.2,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
17,2010-03-26,793097.64,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
18,2010-03-26,1092704.09,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
19,2010-03-26,1427023.45,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
20,2010-03-26,1894742.95,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
21,2010-03-26,686497.5299999999,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
22,2010-03-26,1012075.12,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
23,2010-03-26,1310701.8,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
24,2010-03-26,1258311.5599999996,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
25,2010-03-26,696687.6,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
26,2010-03-26,893612.9999999999,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
27,2010-03-26,1836714.84,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
28,2010-03-26,1245268.7699999998,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
29,2010-03-26,552985.34,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
30,2010-03-26,442457.35,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
31,2010-03-26,1229635.7,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
32,2010-03-26,1076021.5799999998,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
33,2010-03-26,262893.76,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
34,2010-03-26,880742.35,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
35,2010-03-26,1078900.4400000002,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
36,2010-03-26,404438.51,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
37,2010-03-26,515777.97,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
38,2010-03-26,335858.11000000004,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
39,2010-03-26,1235094.66,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
40,2010-03-26,873354.58,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
41,2010-03-26,1015196.46,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
42,2010-03-26,478021.68000000005,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
43,2010-03-26,623097.9299999999,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
44,2010-03-26,276279.49,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
45,2010-03-26,782563.38,52.47,2.732,0.0,0.0,0.0,0.0,0.0,211.5718925,6.566
1,2010-04-02,1594968.2799999998,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
2,2010-04-02,2066187.72,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
3,2010-04-02,423294.4,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
4,2010-04-02,1979247.12,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
5,2010-04-02,331406.0,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
6,2010-04-02,1770333.9,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
7,2010-04-02,561145.1400000001,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
8,2010-04-02,914500.91,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
9,2010-04-02,545206.32,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
10,2010-04-02,2138651.97,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
11,2010-04-02,1446210.26,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
12,2010-04-02,1011822.3,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
13,2010-04-02,2142482.14,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
14,2010-04-02,2495630.51,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
15,2010-04-02,718470.7100000002,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
16,2010-04-02,490503.69,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
17,2010-04-02,848521.17,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
18,2010-04-02,1254107.84,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
19,2010-04-02,1642970.2699999998,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
20,2010-04-02,2405395.22,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
21,2010-04-02,753664.12,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
22,2010-04-02,1177340.99,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
23,2010-04-02,1556627.62,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
24,2010-04-02,1478321.2600000002,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
25,2010-04-02,822486.37,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
26,2010-04-02,1029849.2,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
27,2010-04-02,2053952.97,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
28,2010-04-02,1441559.4,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
29,2010-04-02,599629.25,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
30,2010-04-02,457884.06,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
31,2010-04-02,1357600.6800000002,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
32,2010-04-02,1131732.94,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
33,2010-04-02,274634.52,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
34,2010-04-02,979428.66,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
35,2010-04-02,1189556.4700000002,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
36,2010-04-02,435972.82,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
37,2010-04-02,540189.7,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
38,2010-04-02,368929.5500000001,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
39,2010-04-02,1463942.62,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
40,2010-04-02,1041202.13,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
41,2010-04-02,1168826.39,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
42,2010-04-02,505907.41,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
43,2010-04-02,650102.8,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
44,2010-04-02,286197.49999999994,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
45,2010-04-02,877235.9600000002,63.18,2.719,0.0,0.0,0.0,0.0,0.0,211.372888,6.465
1,2010-04-09,1545418.53,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
2,2010-04-09,1954689.21,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
3,2010-04-09,415870.28,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
4,2010-04-09,1818452.72,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
5,2010-04-09,328020.48999999993,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
6,2010-04-09,1667181.8199999996,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
7,2010-04-09,484263.25,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
8,2010-04-09,916033.92,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
9,2010-04-09,529384.31,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
10,2010-04-09,2041069.37,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
11,2010-04-09,1470308.3199999996,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
12,2010-04-09,1041238.87,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
13,2010-04-09,1898321.33,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
14,2010-04-09,2258781.28,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
15,2010-04-09,634605.77,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
16,2010-04-09,424083.99,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
17,2010-04-09,770228.0199999998,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
18,2010-04-09,1174447.5499999996,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
19,2010-04-09,1489613.3199999996,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
20,2010-04-09,2007796.26,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
21,2010-04-09,751181.4,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
22,2010-04-09,1033171.0700000002,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
23,2010-04-09,1264434.7,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
24,2010-04-09,1379579.63,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
25,2010-04-09,712647.97,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
26,2010-04-09,1022293.8099999998,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
27,2010-04-09,1955814.13,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
28,2010-04-09,1382359.21,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
29,2010-04-09,569937.2299999999,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
30,2010-04-09,454800.9600000001,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
31,2010-04-09,1395710.0900000005,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
32,2010-04-09,1095889.22,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
33,2010-04-09,325201.05000000005,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
34,2010-04-09,950684.2,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
35,2010-04-09,1198014.9700000002,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
36,2010-04-09,453016.91,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
37,2010-04-09,513327.55,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
38,2010-04-09,341630.46,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
39,2010-04-09,1327035.2699999998,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
40,2010-04-09,919839.19,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
41,2010-04-09,1082158.2100000002,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
42,2010-04-09,582552.2600000001,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
43,2010-04-09,693058.3400000001,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
44,2010-04-09,257361.3,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
45,2010-04-09,833782.7000000002,65.19,2.77,0.0,0.0,0.0,0.0,0.0,211.1738835,6.465
1,2010-04-16,1466058.2799999998,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
2,2010-04-16,1874957.94,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
3,2010-04-16,354993.26,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
4,2010-04-16,1851519.69,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
5,2010-04-16,306858.6900000001,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
6,2010-04-16,1519846.36,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
7,2010-04-16,406228.19,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
8,2010-04-16,882917.12,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
9,2010-04-16,485764.32,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
10,2010-04-16,1826241.44,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
11,2010-04-16,1323243.35,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
12,2010-04-16,957997.52,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
13,2010-04-16,1819660.44,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
14,2010-04-16,2121788.6100000003,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
15,2010-04-16,641208.65,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
16,2010-04-16,436312.41,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
17,2010-04-16,757738.7600000001,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
18,2010-04-16,1135577.62,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
19,2010-04-16,1460354.67,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
20,2010-04-16,1985784.59,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
21,2010-04-16,716026.5099999999,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
22,2010-04-16,1000968.67,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
23,2010-04-16,1288823.72,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
24,2010-04-16,1268266.72,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
25,2010-04-16,715311.6,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
26,2010-04-16,905548.38,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
27,2010-04-16,1857500.96,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
28,2010-04-16,1268240.66,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
29,2010-04-16,509100.84,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
30,2010-04-16,471054.16,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
31,2010-04-16,1367448.28,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
32,2010-04-16,1082763.27,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
33,2010-04-16,307779.64,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
34,2010-04-16,923344.5399999998,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
35,2010-04-16,1084487.55,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
36,2010-04-16,483699.56,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
37,2010-04-16,524544.8300000001,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
38,2010-04-16,337723.49,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
39,2010-04-16,1242874.98,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
40,2010-04-16,882636.9600000002,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
41,2010-04-16,1043388.79,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
42,2010-04-16,549528.16,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
43,2010-04-16,675282.2,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
44,2010-04-16,280048.74,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
45,2010-04-16,782221.9600000002,65.3,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,211.0388528,6.465
1,2010-04-23,1391256.12,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
2,2010-04-23,1821990.93,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
3,2010-04-23,339976.65,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
4,2010-04-23,1802677.9,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
5,2010-04-23,288839.73,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
6,2010-04-23,1540435.99,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
7,2010-04-23,404751.25000000006,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
8,2010-04-23,850440.26,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
9,2010-04-23,488683.57,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
10,2010-04-23,1829521.83,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
11,2010-04-23,1283766.5500000005,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
12,2010-04-23,993833.4400000002,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
13,2010-04-23,1909330.77,65.13,2.795,0.0,0.0,0.0,0.0,0.0,210.9891204,6.465
